disable_communication,staff_pick,backers_count,usd_pledged,spotlight,name_len_clean,blurb_len_clean,create_to_launch_days,launch_to_deadline_days,launch_to_state_change_days,goal_fixed,state_successful,country_AU,country_BE,country_CA,country_CH,country_DE,country_DK,country_ES,country_FR,country_GB,country_IE,country_IT,country_LU,country_NL,country_NO,country_NZ,country_SE,country_US,currency_CAD,currency_CHF,currency_DKK,currency_EUR,currency_GBP,currency_NOK,currency_NZD,currency_SEK,currency_USD,category_Apps,category_Blues,category_Experimental,category_Festivals,category_Flight,category_Gadgets,category_Hardware,category_Immersive,category_Makerspaces,category_Musical,category_Places,category_Plays,category_Robots,category_Shorts,category_Software,category_Sound,category_Spaces,category_Thrillers,category_Wearables,category_Web,category_Webseries
0.0,-0.06872513948105081,-0.003413499954027209,-0.004936525139169294,-0.15306565300676947,-0.024515791001447573,0.00038740020400979125,-0.009187341054768951,0.010934627096991778,0.01093370980886249,-0.00013402897265430726,-0.15306565300676947,0.1777286180897819,0.007548629204184701,0.2744148734227164,0.013765147372336898,0.05816884857342369,0.029337700146509424,0.02397799864858665,0.051952330405271134,-0.1262280194832,0.019093591516467372,0.03596699797288027,0.0004440370120108719,0.07815051411391259,0.013600035509049431,0.026311996994077123,0.022842256829633936,-0.7155122595558504,0.2744148734227164,0.013765147372336898,0.029337700146509424,0.283739650674942,-0.1262280194832,0.013600035509049431,0.026311996994077123,0.022842256829633936,-0.7155122595558504,0.021666258669079466,-0.0008255593164368876,-0.008569818690393378,-0.012168631293515036,0.00011455233274413126,0.012758130205093754,-0.04837903667096222,-0.009893104632100707,0.003733406159924582,-0.025147562750224572,-0.0027219547088333787,-0.039311143568330174,-0.005499251019026707,-0.0020839395151510368,0.009946272564907793,-0.002063159243784165,-0.002730779803158676,-2.004122405882959e-05,0.009192400837349186,0.10314752858015441,-0.001486006769586397
0.0,-0.0662524180588893,-0.004514034518637782,-0.0060672775105064585,-0.3226285808635284,-0.014634379504750383,-0.0064296277115380995,0.003080819768815645,0.012565639193629463,0.01256667293466801,0.0004405566896813894,-0.3226285808635284,-0.03343515231569358,-0.00140345083794272,-0.051019565755799696,-0.0025592338809543582,-0.010814827045322946,-0.005944027078345544,-0.00445802030875916,-0.009659044002311509,-0.12622801948319687,-0.003549905060678552,-0.006687030463138799,-8.255593164368968e-05,-0.014529843969289087,-0.002724345744241721,-0.00528357962519614,-0.004540576240402882,0.2844877404441494,-0.051019565755799696,-0.0025592338809543582,-0.005944027078345544,-0.052753240320316086,-0.12622801948319687,-0.002724345744241721,-0.00528357962519614,-0.004540576240402882,0.2844877404441494,-0.004819193449566862,-0.0008255593164368998,-0.00768834186302563,-0.013919379457721107,0.0032822469883573985,0.004194406679796953,0.00224194077615561,-0.005325662130825906,-0.0013537868130416245,-0.015658533590660325,0.00360085924851485,-0.027009488568540352,-0.0039118899894010975,-0.0031371254024601418,0.04178494187054976,-0.005919354524235414,-0.0009724494402902767,0.0005071065146197615,-0.004310477855331646,0.03704749256471096,0.0013234752321695316
0.0,0.1694648249607166,0.011887949218994009,0.016358326520195136,0.6773714191364719,0.05118272363253906,0.007145984698370966,0.00274534100972287,-0.01981230321446914,-0.019813220502598372,-0.0005799053936853873,0.6773714191364719,-0.032097359673553164,-0.001403450837942698,-0.051019565755799176,-0.0025592338809543574,-0.0108148270453231,-0.004271786275670003,-0.004458020308759191,-0.009659044002311558,-0.12622801948319953,-0.00354990506067862,-0.006687030463138723,-8.255593164368868e-05,-0.014529843969289283,-0.0020554494231714775,-0.003945786983055599,-0.0035372317587975544,0.2784676735545176,-0.051019565755799176,-0.0025592338809543574,-0.004271786275670003,-0.05275324032031707,-0.12622801948319953,-0.0020554494231714775,-0.003945786983055599,-0.0035372317587975544,0.2784676735545176,-0.0018115090699699146,0.0025189222889142786,0.014869731433681956,0.008203823140344978,-0.005180260462583797,0.005653176180708985,0.059223803056335844,0.009732433188367987,0.0038966675842616125,0.03042718967183882,-0.00693469825806984,0.034067381654415405,0.0172995816705952,0.007899663895198632,-0.07273815384504988,0.010559925252368544,0.006142575474482681,-0.0010732271113679376,0.011816735771595567,-0.13184941577182788,-0.0014860067695864003
0.0,0.0007303689256663998,-0.0021944441912702525,-0.003259509243797791,0.06716867224307027,-0.015132809202086095,0.00949284668519712,-0.005433013433270215,-0.02163988584280241,-0.021640803130931696,-0.0003404396347584528,0.06716867224307027,-0.033435152315693877,-0.0014034508379427027,-0.05101956575579963,-0.0025592338809543565,-0.010814827045323216,-0.005944027078345571,-0.004458020308759191,-0.009659044002311611,0.8737719805168035,-0.0035499050606786244,-0.006687030463138779,-8.255593164368831e-05,-0.014529843969289193,-0.002724345744241733,-0.005283579625196052,-0.004540576240402872,-0.7155122595558504,-0.05101956575579963,-0.0025592338809543565,-0.005944027078345571,-0.05275324032031709,0.8737719805168035,-0.002724345744241733,-0.005283579625196052,-0.004540576240402872,-0.7155122595558504,-0.005416943360421589,-0.0008255593164368832,0.010201893797436225,0.05091541245812747,-0.0022373791337156022,-0.04252310796679867,-0.06407798117757174,0.013091351404965302,-0.0072144921349681715,0.03005446261784809,0.003529657530026975,0.0828053812213169,-0.01242933814277882,-0.0011750586921919978,-0.025746328029325957,0.003959769074483237,-0.0049983324133755485,0.0002348173621441554,-0.01846974346702618,-0.008262180361007454,-0.00017796229607429728
